title,savedAt,query,language,articleURL
Insolvente Kryptobörse: Bahamas liefern FTX-Gründer an die USA aus - n-tv NACHRICHTEN,2022-12-22T07:08:51.718Z,,de,https://www.n-tv.de/wirtschaft/Bahamas-liefern-FTX-Gruender-an-die-USA-aus-article23800557.html
Israel: Netanyahu bildet rechts-religiöse Regierung | tagesschau.de - tagesschau.de,2022-12-22T07:08:51.718Z,,de,https://www.tagesschau.de/ausland/asien/israel-netanyahu-127.html
Ernährung: Lebensmittelfarbstoff E129 kann entzündliche Darmerkrankungen auslösen - Heilpraxisnet.de,2022-12-22T07:08:51.718Z,,de,https://www.heilpraxisnet.de/naturheilpraxis/ernaehrung-lebensmittelfarbstoff-e129-kann-entzuendliche-darmerkrankungen-ausloesen-20221222569480/
Annalena Baerbock und Claudia Roth geben Nigeria gestohlene Kunstwerke zurück - t-online,2022-12-22T07:08:51.718Z,,de,https://www.t-online.de/nachrichten/deutschland/aussenpolitik/id_100100578/annalena-baerbock-und-claudia-roth-geben-nigeria-raubkunst-zurueck.html
"Bekannt aus ""General Hospital"": US-Seriendarstellerin stirbt mit 55 Jahren - n-tv.de - n-tv NACHRICHTEN",2022-12-22T07:08:51.718Z,,de,https://www.n-tv.de/leute/US-Seriendarstellerin-stirbt-mit-55-Jahren-article23798001.html
Reform der Ersatzfreiheitsstrafe: Haftdauer bei nicht bezahlter Geldstrafe halbiert | tagesschau.de - tagesschau.de,2022-12-22T07:08:51.718Z,,de,https://www.tagesschau.de/inland/kuerzung-ersatzfreiheitsstrafe-101.html
Problem för SVT Play | Nöje - Expressen Nöje,2022-12-22T12:49:27.309Z,,sv,https://www.expressen.se/noje/problem-for-svt-play/
Finansminister Elisabeth Svantesson (M) håller pressträff om det ekonomiska läget - Sveriges Television,2022-12-22T12:49:27.309Z,,sv,https://www.svt.se/nyheter/inrikes/finansminister-elisabeth-svantesson-haller-presstraff-om-det-ekonomiska-laget
Kvinnors köpta tystnad blev politik på högsta nivå i Kanada - Dagens Nyheter,2022-12-22T12:49:27.309Z,,sv,https://www.dn.se/sport/kvinnors-kopta-tystnad-till-hogsta-politiska-niva/
Har kronisk njursvikt – vad äta om jag vill gå ner i vikt? - Hälsoliv,2022-12-22T12:49:27.309Z,,sv,https://www.expressen.se/halsoliv/halsa/sjukdomar--besvar-1/har-kronisk-njursvikt-vad-ata-om-jag-vill-ga-ner-i-vikt/
”Lidia” lämnas kvar hos familj vars son blev LVU:ad. - Göteborgs-Posten,2022-12-22T12:49:27.309Z,,sv,https://www.gp.se/nyheter/gp-granskar/skolan-larmade-och-larmade-sedan-fick-eleven-barn-1.87391839
Oneplus 11 avslöjar mer i ny certifiering - Mobil,2022-12-22T12:49:27.309Z,,sv,https://www.mobil.se/nyheter/oneplus-11-avslojar-mer-i-ny-certifiering
Galet tangentbord har lcd-skärm under brytarna - M3,2022-12-22T12:49:27.309Z,,sv,https://m3.idg.se/2.1022/1.774577/galet-tangentbord-har-lcd-skarm-under-brytarna
Rutger Arnhult skakiga resa i Castellum - Dagens PS,2022-12-22T12:49:27.309Z,,sv,https://www.dagensps.se/bors-finans/rutger-arnhult-skakiga-resa-i-castellum/
Avloppsvattnet avslöjar stor smittspridning - Östgöta Correspondenten,2022-12-22T12:49:27.309Z,,sv,https://corren.se/nyheter/inrikes/halsa/artikel/avloppsvattnet-avslojar-stor-smittspridning/jn7kn14l
Skyddade identiteter kan ha röjts vid attack - Göteborgs-Posten,2022-12-22T12:49:27.309Z,,sv,https://www.gp.se/nyheter/sverige/skyddade-identiteter-kan-ha-röjts-vid-attack-1.88483380
Kasi Lemmons: Vill ge Whitney Houston värdigheten tillbaka - DN.SE - Dagens Nyheter,2022-12-22T12:49:27.309Z,,sv,https://www.dn.se/kultur/kasi-lemmons-jag-vill-ge-whitney-houston-vardigheten-tillbaka/
FCR direkt: Följ och kommentera FC Barcelona–FC Rosengård – Sydsvenskan - Sydsvenskan,2022-12-22T12:49:27.309Z,,sv,https://www.sydsvenskan.se/2022-12-21/fcr-direkt-sa-var-barcelonarosengard
Polisen ska öka antalet utlänningskontroller - Upsala Nya Tidning,2022-12-22T12:49:27.309Z,,sv,https://unt.se/nyheter/inrikes/politik/artikel/polisen-ska-oka-antalet-utlanningskontroller/jovkzp1r
SMHI: Vit jul i Svealand och Norrland - Göteborgs-Posten,2022-12-22T12:49:27.309Z,,sv,https://www.gp.se/nyheter/sverige/smhi-vit-jul-i-svealand-och-norrland-1.88505526
Så stor andel av pensionärerna får höjd pension - Realtid.se,2022-12-22T12:49:27.309Z,,sv,https://www.realtid.se/sa-stor-andel-av-pensionarerna-far-hojd-pension/
Vattenfalls vd: Ingen som tvingar oss att bygga kärnkraft - Dagens Nyheter,2022-12-22T12:49:27.309Z,,sv,https://www.dn.se/ekonomi/vattenfalls-vd-ingen-som-tvingar-oss-att-bygga-karnkraft/
FTX-grundaren utlämnas till USA – åtalas för bedrägeri - Sveriges Television,2022-12-22T12:49:27.309Z,,sv,https://www.svt.se/nyheter/utrikes/ftx-grundaren-utlamnas-till-usa-atalas-for-bedrageri
Uppgifter: Svenskar gripna för mord på modell i Portugal - Aftonbladet,2022-12-22T12:49:27.309Z,,sv,https://www.aftonbladet.se/nyheter/a/15qn9e/uppgifter-svenskar-gripna-for-mord-pa-modell-i-portugal
Zelenskyj höll tal i USA:s kongress: ”Ligger i er makt att hjälpa oss” - Sveriges Television,2022-12-22T12:49:27.309Z,,sv,https://www.svt.se/nyheter/utrikes/zelenskyjs-tal-i-usa-s-kongress-ligger-i-er-makt
Patrick Ekwalls kritik mot Cancerfonden efter dotterns insamling | GP - Göteborgs-Posten,2022-12-22T12:49:27.309Z,,sv,https://www.gp.se/sport/patrick-ekwalls-kritik-mot-cancerfonden-efter-dotterns-insamling-1.88463553
MKBHD presenterar resultatet av det kanske största kamerablindtestet någonsin - Swedroid,2022-12-22T12:49:27.309Z,,sv,https://swedroid.se/mkbhd-presenterar-resultatet-av-det-kanske-storsta-kamerablindtestet-nagonsin/
Friidrott: Kalle Berglund blir av med stöd – riktar kritik mot SOK - Sveriges Television,2022-12-22T12:49:27.309Z,,sv,https://www.svt.se/sport/friidrott/kalle-berglund-blir-av-med-stod-riktar-kritik-mot-sok
19-åring och 20-åring döms till 12 års fängelse var för mordet på frisörsalong i Högsbo - Sveriges Television,2022-12-22T12:49:27.309Z,,sv,https://www.svt.se/nyheter/lokalt/vast/19-aring-doms-till-fangelse-for-mordet-pa-en-frisorsalong-i-hogsbo-goteborg
Region Uppsala inför munskyddskrav - Upsala Nya Tidning,2022-12-22T12:49:27.309Z,,sv,https://unt.se/nyheter/inrikes/vard/artikel/region-uppsala-infor-munskyddskrav/r2z1p13r
Ekonomer om historiska budet: Ökar pressen på Riksbanken - Affärsvärlden,2022-12-22T12:49:27.309Z,,sv,https://www.affarsvarlden.se/artikel/ekonomer-om-arbetsgivarnas-motbud-okar-pressen-pa-riksbanken
Klart: USA skickar luftvärnssystemet Patriot till Ukraina - Sveriges Television,2022-12-22T12:49:27.309Z,,sv,https://www.svt.se/nyheter/utrikes/usa-skickar-patriot
Tarik Saleh på god väg mot en Oscarsnominering - Skånska Dagbladet,2022-12-22T12:49:27.309Z,,sv,https://www.skd.se/2022-12-21/tarik-saleh-pa-vag-mot-en-oscarsnominering
Microsoft släpper nöduppdatering till Windows Server Hyper-V - Computer Sweden,2022-12-22T12:49:27.309Z,,sv,https://computersweden.idg.se/2.2683/1.774563/microsoft-slapper-noduppdatering-till-windows-server-hyper-v
Läkares uttalande i reklam inte etiskt okej – läkemedelsföretag straffas - Läkartidningen,2022-12-22T12:49:27.309Z,,sv,https://lakartidningen.se/aktuellt/nyheter/2022/12/lakares-uttalande-i-reklam-inte-etiskt-okej-lakemedelsforetag-straffas/
"Brist på antibiotika: ""Ansträngd situation"" – Nerikes Allehanda - Nerikes Allehanda",2022-12-22T12:49:27.309Z,,sv,https://www.na.se/2022-12-21/brist-pa-antibiotika-anstrangd-situation
Parnevik-systrarna Penny och Philippa dejtade samma kille - Expressen Nöje,2022-12-22T12:49:27.309Z,,sv,https://www.expressen.se/noje/parnevik-systrarna-penny-och-philippa-dejtade-samma-kille/
"Hospitals should stop mass testing for Covid, says influential panel of infectious disease experts - Daily Mail",2022-12-22T12:49:32.010Z,,en,https://www.dailymail.co.uk/health/article-11563601/Hospitals-stop-mass-testing-Covid-says-influential-panel-infectious-disease-experts.html
"Covid-19 and drug overdoses drive US life expectancy to lowest level in 25 years, CDC reports - CNN",2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/2022/12/22/health/life-expectancy-2021-final-data/index.html
"'Super' mosquitoes have now mutated to withstand insecticides, scientists say - ABC News",2022-12-22T12:49:32.010Z,,en,https://abcnews.go.com/International/super-mosquitoes-now-mutated-withstand-insecticides-scientists/story?id=95545825
"For some Giants fans, Carlos Correa news is 'the final straw' - KNBR",2022-12-22T12:49:32.010Z,,en,https://www.knbr.com/2022/12/21/for-some-giants-fans-carlos-correa-news-is-the-final-straw/
NASA's Mars Perseverance rover just dropped its 1st sample on the Martian surface - Space.com,2022-12-22T12:49:32.010Z,,en,https://www.space.com/nasa-perservance-rover-mars-sample-first-tube-dropped
Kari Lake trial to be Arizona governor lacks day 1 shockers - The Associated Press - en Español,2022-12-22T12:49:32.010Z,,en,https://apnews.com/article/2022-midterm-elections-arizona-phoenix-katie-hobbs-b026618ab22cc3f60c04b968b48a46ee
Stock futures rise on Thursday morning - CNBC,2022-12-22T12:49:32.010Z,,en,https://www.cnbc.com/2022/12/21/stock-market-futures-open-to-close-news.html
3.3 magnitude earthquake hits near Union City - KPIX CBS SF Bay Area,2022-12-22T12:49:32.010Z,,en,https://www.youtube.com/watch?v=5DSZDHzDp9A
5 takeaways from Volodymyr Zelensky's historic visit to Washington - CNN,2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/2022/12/21/politics/takeaways-volodymyr-zelensky-visit-to-washington/index.html
"Flight cancellations: 450+ Wednesday, 840+ Thursday as storm begins - USA TODAY",2022-12-22T12:49:32.010Z,,en,https://www.usatoday.com/story/travel/airline-news/2022/12/21/flight-cancellations-today-storm-waiver/10931576002/
Pro Bowl snubs? The Eagles have several - Bleeding Green Nation,2022-12-22T12:49:32.010Z,,en,https://www.bleedinggreennation.com/2022/12/21/23521984/pro-bowl-snubs-2023-eagles-javon-hargrave-tj-edwards-isaac-seumalo-nfl-philadelphia
Every recruit from Alabama football’s class of 2023 with highlights - AL.com,2022-12-22T12:49:32.010Z,,en,https://www.al.com/alabamafootball/2022/12/every-recruit-from-alabama-footballs-class-of-2023-with-highlights.html
Tori Spelling reveals she is in the hospital after having a 'hard time breathing' - Daily Mail,2022-12-22T12:49:32.010Z,,en,https://www.dailymail.co.uk/tvshowbiz/article-11564483/Tori-Spelling-reveals-hospital-having-hard-time-breathing.html
"National Signing Day 2022: Winners and losers of early signing period, college football recruiting rankings - CBS Sports",2022-12-22T12:49:32.010Z,,en,https://www.cbssports.com/college-football/news/national-signing-day-2022-winners-and-losers-of-early-signing-period-college-football-recruiting-rankings/
Ambulance strike: A&Es braced for influx of post-strike patients - BBC,2022-12-22T12:49:32.010Z,,en,https://www.bbc.com/news/health-64053080
"King Charles announces first Trooping the Colour, new title for royal family - Page Six",2022-12-22T12:49:32.010Z,,en,https://pagesix.com/2022/12/21/king-charles-announces-first-trooping-the-colour-new-title-for-royal-family/
"FTX co-founder and ex-chief of hedge fund Alameda Research each pleaded guilty to multiple charges, are cooperating with feds - CNN",2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/2022/12/21/business/ftx-alameda-research-cooperating/index.html
Microsoft-Activision deal: Gamers sue to stop merger - BBC,2022-12-22T12:49:32.010Z,,en,https://www.bbc.com/news/business-64047809
"Trump's lawyers called this accounting firm ""negligent,"" but the IRS believed it ensured his taxes were accurate - CBS News",2022-12-22T12:49:32.010Z,,en,https://www.cbsnews.com/news/trump-taxes-lawyers-called-accounting-firm-negligent-but-irs-believed-it-ensured-taxes-accurate/
United Nations Security Council demands release of Myanmar's Aung San Suu Kyi in historic resolution - CNN,2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/2022/12/22/asia/un-security-council-myanmar-resolution-intl/index.html
Overclocked Snapdragon 8 Gen 2 chip could be used on all Galaxy S23 models - SamMobile - Samsung news,2022-12-22T12:49:32.010Z,,en,https://www.sammobile.com/news/all-galaxy-s23-models-to-get-overclocked-snapdragon-8-gen-2-chip/
A 'once in a generation' winter storm will impact nearly every state and cripple Christmas travel - CNN,2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/2022/12/21/weather/christmas-arctic-winter-storm-wednesday-wxn/index.html
Tesla sends Shanghai boss and aides to jumpstart US output - Reuters.com,2022-12-22T12:49:32.010Z,,en,https://www.reuters.com/business/autos-transportation/tesla-sends-shanghai-boss-aides-jumpstart-us-output-2022-12-21/
Christmas blizzard to bring major holiday travel impacts - WKMG News 6 ClickOrlando,2022-12-22T12:49:32.010Z,,en,https://www.youtube.com/watch?v=rm5hlY6huMU
Germany returns stolen artefacts to Nigeria | Al Jazeera Newsfeed - Al Jazeera English,2022-12-22T12:49:32.010Z,,en,https://www.youtube.com/watch?v=omZBvwnBJRc
9 AirTag tips and tricks to help you get the most out of your Apple tracker - CNN Underscored,2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/cnn-underscored/electronics/airtags-tips-tricks
Demi Moore accompanies pregnant Rumer Willis to the doctor: 'Saying hello to the little nibblet!' - Yahoo Entertainment,2022-12-22T12:49:32.010Z,,en,https://www.yahoo.com/entertainment/demi-moore-pregnant-rumer-willis-ultrasound-210408016.html
'Buried treasure': James Webb telescope’s newest images show star at birth - Yahoo News,2022-12-22T12:49:32.010Z,,en,https://news.yahoo.com/buried-treasure-james-webb-telescope-233328997.html
FTC's $520M Fornite Fine Marks a New Era: Regulating Design - Gizmodo,2022-12-22T12:49:32.010Z,,en,https://gizmodo.com/fortnite-epic-games-ftc-fine-user-interface-design-1849917851
"Elon Musk says he'll adhere to popular vote, resign as Twitter CEO - The A.V. Club",2022-12-22T12:49:32.010Z,,en,https://www.avclub.com/elon-musk-resign-ceo-twitter-poll-quote-1849919310
Groundbreaking Mars mission comes to an end - CNN,2022-12-22T12:49:32.010Z,,en,https://www.cnn.com/2022/12/21/world/nasa-insight-mars-mission-end-scn/index.html
"Scientists Find a Mammal's Foot Inside a Dinosaur, a Fossil First - Gizmodo",2022-12-22T12:49:32.010Z,,en,https://gizmodo.com/fossil-mammal-eaten-by-dinosaur-1849918741
The Nepo Babies of the Food World - The Takeout,2022-12-22T12:49:32.010Z,,en,https://thetakeout.com/the-nepo-babies-of-the-food-world-1849914783
China changes definition of Covid deaths as cases surge - The Guardian,2022-12-22T12:49:32.010Z,,en,https://www.theguardian.com/world/2022/dec/21/china-covid-infection-surge-puts-end-of-global-emergency-in-doubt-who
Drinking Just Two Coffees A Day Can Double Heart Death Risk - msnNOW,2022-12-22T12:49:32.010Z,,en,https://www.msn.com/en-us/health/medical/drinking-just-two-coffees-a-day-can-double-heart-death-risk/vi-AA15xqxW
Kalle Berglund förlorar SOK-stöd – valde mental hälsa före tävling - Sydöstran,2022-12-22T13:35:53.559Z,,sv,https://www.sydostran.se/sport/kalle-berglund-forlorar-sok-stod-valde-mental-halsa-fore-tavling/
Huvudvärk förknippad med män visar sig drabba kvinnor hårdare - | forskning.se - forskning.se,2022-12-22T13:35:53.559Z,,sv,https://www.forskning.se/2022/12/22/huvudvark-forknippad-med-man-visar-sig-drabba-kvinnor-hardare/
Rugby: Svart italiensk rugbyspelare fick rutten banan i juklapp av lagkamrat - Sveriges Television,2022-12-22T13:35:53.559Z,,sv,https://www.svt.se/sport/rugby/svart-italiensk-rugbyspelare-fick-rutten-banan-i-juklapp-av-lagkamrater
Klart: USA skickar luftvärnssystemet Patriot till Ukraina - Sveriges Television,2022-12-22T13:35:53.559Z,,sv,https://www.svt.se/nyheter/nyhetstecken/klart-usa-skickar-luftvarnssystemet-patriot-till-ukraina
Regeringen ger en lägesbild av elförsörjningen - Regeringen och Regeringskansliet,2022-12-22T13:35:53.559Z,,sv,https://www.regeringen.se/artiklar/2022/12/regeringen-ger-en-lagesbild-av-elforsorjningen/
Crazy Pictures: Filmkollektivet som nobbar Hollywood – Sydsvenskan - Sydsvenskan,2022-12-22T13:35:53.559Z,,sv,https://www.sydsvenskan.se/2022-12-22/crazy-pictures-filmkollektivet-som-nobbar-hollywood
Osäkert dygn avgör vädret på julafton - Aftonbladet,2022-12-22T13:35:53.559Z,,sv,https://www.aftonbladet.se/nyheter/a/EQJwx2/osakert-dygn-avgor-vadret-pa-julafton
”Glass onion: A knives out mystery” på Netflix: för tankarna till Elon Musk - Svenska Dagbladet,2022-12-22T13:35:53.559Z,,sv,https://www.svd.se/a/wAR6Q5/glass-onion-a-knives-out-mystery-pa-netflix-for-tankarna-till-elon-musk
David Edvardsson lånas ut till Landskrona BoIS - Malmö FF,2022-12-22T13:35:53.559Z,,sv,https://www.mff.se/david-edvardsson-lanas-ut-till-landskrona-bois/
Turkiet: Inga framsteg i Sveriges ansökan till Nato - Sveriges Television,2022-12-22T13:35:53.559Z,,sv,https://www.svt.se/nyheter/inrikes/turkiet-inga-framsteg-i-sveriges-ansokan-till-nato
Så vet du om du behöver vabba – barnläkarnas bäs | Hälsoliv - Hälsoliv,2022-12-22T13:35:53.559Z,,sv,https://www.expressen.se/halsoliv/halsa/sjukdomar--besvar-1/da-behover-du-vabba-och-da-kan-barnen-ga-till-skolan/
Försvarsmakten bekräftar: Estonia användes till hemliga militära transporter - Sveriges Television,2022-12-22T13:35:53.559Z,,sv,https://www.svt.se/nyheter/inrikes/forsvarsmakten-bekraftar-estonia-anvandes-till-hemliga-militara-transporter
Experten: Covid-19 och influensa – så lika och o | Hälsoliv - Hälsoliv,2022-12-22T13:35:53.559Z,,sv,https://www.expressen.se/halsoliv/halsa/sjukdomar--besvar-1/influensa/covid-19-eller-influensa-sa-upptacker-du-skillnaden/
Dämpad julsäsong för modehandeln: ”Tyvärr” - MSN,2022-12-22T13:35:53.559Z,,sv,https://omni.se/a/onkWwj
Förtvivlade kvinnor stoppas vid universitet i Afghanistan – uppmanar manliga studenter till bojkott - Hufvudstadsbladet,2022-12-22T13:35:53.559Z,,sv,https://www.hbl.fi/artikel/74ea4700-3225-464c-817a-35219d77aa96
Klart: Malmö FF förlänger och lånar ut André Alvarez Perez - Fotbollskanalen,2022-12-22T15:24:52.317Z,,sv,https://www.fotbollskanalen.se/allsvenskan/klart-malmo-ff-forlanger-och-lanar-ut-andre-alvarez-perez/
Försvarsmaktens svar på haverikommissionens frågor om Estonias förlisning - Försvarsmakten,2022-12-22T15:24:52.317Z,,sv,https://www.forsvarsmakten.se/sv/aktuellt/2022/12/forsvarsmaktens-svar-pa-haverikommissionens-fragor-om-estonias-forlisning/
Rekordhög prisökning för importerade livsmedel - MSN,2022-12-22T15:24:52.317Z,,sv,https://omni.se/a/rlzEXe
Prinsessan Märtha Louise ryter ifrån: ”Behöver lugn och ro” | Kungligt - Expressen Nöje,2022-12-22T15:24:52.317Z,,sv,https://www.expressen.se/noje/kungligt/prinsessan-martha-louise-ryter-ifran-behover-lugn-och-ro/
Nedriven kontaktledning orsakade stopp i tågtrafiken mellan Göteborg och Halmstad - Sveriges Television,2022-12-22T15:24:52.317Z,,sv,https://www.svt.se/nyheter/lokalt/halland/stopp-i-tagtrafiken-mellan-goteborg-och-halmstad-1
Nu kan TMNT 4: Turtles in Time liras online i Cowabunga Collection - FZ.se,2022-12-22T15:24:52.317Z,,sv,https://www.fz.se/nyhet/292523-nu-kan-tmnt-4-turtles-in-time-liras-online-i-cowabunga-collection
Regeringen spår långvarig lågkonjunktur - Tidningen Näringslivet,2022-12-22T15:24:52.317Z,,sv,https://www.tn.se/ekonomi/24504/regeringen-spar-langvarig-lagkonjunktur/
Skicross: Sandra Näslund vinner i Italien – tog sin 33:e världscupseger - Aftonbladet,2022-12-22T15:24:52.317Z,,sv,https://www.aftonbladet.se/sportbladet/a/Mo6on0/skicross-sandra-naslund-vinner-i-italien-tog-sin-33-e-varldscupseger
Dödligheten i cancer minskar – men med regionala skillnader - Cancerfonden,2022-12-22T15:24:52.317Z,,sv,https://www.cancerfonden.se/nyhet/regionala-skillnader-i-dodlighet
15-åring häktas för skjutningen på Norrliden i Kalmar - Sveriges Television,2022-12-22T15:24:52.317Z,,sv,https://www.svt.se/nyheter/lokalt/smaland/15-aring-haktas-for-skjutningen-pa-norrliden-i-kalmar
Recension: Pusseldeckaren ”Glass onion” driver med de rika - Dagens Nyheter,2022-12-22T15:24:52.317Z,,sv,https://www.dn.se/kultur/underhallande-mordpussel-bland-superrika-i-knives-out-uppfoljare/
SMHI: Vit jul i Svealand och Norrland - Östgöta Correspondenten,2022-12-22T15:24:52.317Z,,sv,https://corren.se/nyheter/inrikes/vader/artikel/smhi-vit-jul-i-svealand-och-norrland/jp357mkl
Svar: Folkets hus är inte boven i sagan - Göteborgs-Posten,2022-12-22T15:24:52.317Z,,sv,https://www.gp.se/kultur/kultur/folkets-hus-är-inte-boven-i-konflikten-om-folkteatern-1.88525115
17-åring döms till tre års ungdomsvård för mordet på Möllan - Sydsvenskan,2022-12-22T15:24:52.317Z,,sv,https://www.sydsvenskan.se/2022-12-22/17-aring-doms-till-tre-ars-ungdomsvard-for-mordet-pa-mollan
Regeringen tillsätter utredning om säker och tillgänglig digital identitet - Regeringen och Regeringskansliet,2022-12-22T15:24:52.317Z,,sv,https://www.regeringen.se/pressmeddelanden/2022/12/regeringen-tillsatter-utredning-om-saker-och-tillganglig-digital-identitet/
Ewa Stenberg: Sverige har ingen hållbar plan B om Nato - Dagens Nyheter,2022-12-22T15:24:52.317Z,,sv,https://www.dn.se/sverige/ewa-stenberg-sverige-har-ingen-hallbar-plan-b-om-nato/
Le « Qatargate » fait dérailler la relance des ambitions de l'Union européenne dans le golfe Persique - Le Monde,2022-12-22T15:24:59.635Z,,fr,https://www.lemonde.fr/international/article/2022/12/22/le-qatargate-fait-derailler-la-relance-des-ambitions-de-l-union-europeenne-dans-le-golfe_6155340_3210.html
Ce que l'on sait sur les dix victimes de l'incendie mortel à Vaulx-en-Velin - BFM Lyon,2022-12-22T15:24:59.635Z,,fr,https://www.bfmtv.com/lyon/ce-que-l-on-sait-sur-les-dix-victimes-de-l-incendie-mortel-a-vaulx-en-velin_AN-202212210374.html
Exploration de Mars : la sonde InSight mise à la retraite après 4 ans à écouter les entrailles de la Planète rouge - franceinfo,2022-12-22T15:24:59.635Z,,fr,https://www.francetvinfo.fr/sciences/espace/exploration-de-mars-la-sonde-insight-mise-a-la-retraite-apres-4-ans-a-ecouter-les-entrailles-de-la-planete-rouge_5557218.html
Cholestérol : 4 conseils de cardiologue pour réduire les mauvaises graisses - Pourquoi Docteur ?,2022-12-22T15:24:59.635Z,,fr,https://www.pourquoidocteur.fr/Articles/Question-d-actu/41707-Cholesterol-4-conseils-cardiologue-reduire-mauvaises-graisses
"Népal : qui est Charles Sobhraj, alias « le Serpent », escroc et tueur en série libéré ce jeudi ? - Sud Ouest",2022-12-22T15:24:59.635Z,,fr,https://www.sudouest.fr/justice/nepal-qui-est-charles-sobhraj-alias-le-serpent-escroc-et-tueur-en-serie-bientot-libere-13462652.php
Netflix : la fin du partage de mot de passe est (très) proche - 01net,2022-12-22T15:24:59.635Z,,fr,https://www.01net.com/actualites/netflix-la-fin-du-partage-de-mot-de-passe-est-tres-proche.html
La cause de la mort à 32 ans de l'actrice Charlbi Dean révélée - BFMTV,2022-12-22T15:24:59.635Z,,fr,https://www.bfmtv.com/people/cinema/la-cause-de-la-mort-a-32-ans-de-l-actrice-charlbi-dean-revelee_AN-202212220199.html
"Pouvoir d'achat : ""L’inflation devrait commencer à baisser"" mi-2023, assure Bruno Le Maire - L'Indépendant",2022-12-22T15:24:59.635Z,,fr,https://www.lindependant.fr/2022/12/22/pouvoir-dachat-linflation-devrait-commencer-a-baisser-mi-2023-assure-bruno-le-maire-10883769.php
"Guerre en Ukraine en direct : après la visite de Zelensky à Washington, la Russie accuse les Etats-Unis de mener « une guerre indirecte » - Le Monde",2022-12-22T15:24:59.635Z,,fr,https://www.lemonde.fr/international/live/2022/12/22/guerre-en-ukraine-en-direct-apres-la-visite-de-zelensky-a-washington-la-russie-accuse-les-etats-unis-de-mener-une-guerre-indirecte_6155359_3210.html
Test Yamaha SR-C30A : une barre de son compacte limitée par son caisson - Les Numériques,2022-12-22T15:24:59.635Z,,fr,https://www.lesnumeriques.com/barre-de-son/yamaha-sr-c30a-p70625/test.html
"Sur Twitch, un projet entre streameurs pour lutter contre le cyberharcèlement - Le Monde",2022-12-22T15:24:59.635Z,,fr,https://www.lemonde.fr/pixels/article/2022/12/21/place-de-la-paix-sur-twitch-un-projet-entre-streameurs-pour-lutter-contre-le-cyberharcelement_6155306_4408996.html
"Malgré le boycott, Avatar 2 peut devenir le film du siècle ! - jeuxvideo.com",2022-12-22T15:24:59.635Z,,fr,https://www.jeuxvideo.com/news/1687863/malgre-le-boycott-avatar-2-peut-devenir-le-film-du-siecle.htm
"TEMOIGNAGES. Projet de loi immigration : ces patrons de PME ""obligés de recruter des sans-papiers"", faute de main-d'œuvre - franceinfo",2022-12-22T15:24:59.635Z,,fr,https://www.francetvinfo.fr/societe/immigration/temoignages-projet-de-loi-immigration-ces-patrons-de-pme-obliges-de-recruter-des-sans-papiers-faute-de-main-d-uvre_5544045.html
"Covid en Chine: ""L'épidémie flambe, le nombre de cas double tous les jours"", selon Antoine Flahault - franceinfo",2022-12-22T15:24:59.635Z,,fr,https://www.francetvinfo.fr/sante/maladie/coronavirus/covid-en-chine-l-epidemie-flambe-le-nombre-de-cas-double-tous-les-jours-selon-antoine-flahault_5555205.html
Samsung Galaxy S23 : une date présumée pour l’annonce Galaxy Unpacked - Frandroid,2022-12-22T15:24:59.635Z,,fr,https://www.frandroid.com/marques/samsung/1570055_samsung-galaxy-s23-une-date-presumee-pour-lannonce-galaxy-unpacked
"Face à une forte hausse de la grippe, Santé Publique France tire la sonnette d'alarme - Le HuffPost",2022-12-22T15:24:59.635Z,,fr,https://www.huffingtonpost.fr/france/article/face-a-la-grippe-sante-publique-france-tire-la-sonnette-d-alarme-avant-noel_211840.html
"L'ancien patron de FTX, Sam Bankman-Fried, a été extradé vers les Etats-Unis - Le Monde",2022-12-22T15:24:59.635Z,,fr,https://www.lemonde.fr/pixels/article/2022/12/22/l-ancien-patron-de-ftx-sam-bankman-fried-a-ete-extrade-vers-les-etats-unis_6155364_4408996.html
"En Israël, Benyamin Nétanyahou à la tête du gouvernement le plus à droite de l'histoire du pays - Le Monde",2022-12-22T15:24:59.635Z,,fr,https://www.lemonde.fr/international/article/2022/12/22/en-israel-benyamin-netanyahou-est-a-la-tete-du-gouvernement-le-plus-a-droite-de-l-histoire-de-l-histoire-du-pays_6155386_3210.html
Affaire des 46 soldats ivoiriens: une délégation ministérielle ivoirienne est arrivée à Bamako - RFI,2022-12-22T15:24:59.635Z,,fr,https://www.rfi.fr/fr/afrique/20221222-affaire-des-46-soldats-ivoiriens-une-d%C3%A9l%C3%A9gation-minist%C3%A9rielle-ivoirienne-%C3%A0-bamako-ce-jeudi
"Audiences : Match serré entre ""Toto"" sur M6 et ""Fais pas ci, fais pas ça"" sur France 2 - OZAP",2022-12-22T15:24:59.635Z,,fr,https://www.ozap.com/actu/audiences-match-serre-entre-toto-sur-m6-et-fais-pas-ci-fais-pas-ca-sur-france-2/625523
